caption,locationId,url,locationName,timestamp
"Not a WEF fake outer space Globalist submersible air-ship covered in faces and Red-hearted nonsense.It' also not attacking the whole west coast with fire to Sell the narrative  that Global warming is not caused by a sky filled with barrium and aluminum  reflecting all of the ""free"" solar panels. Its also not from the 2nd Sun, even though 2 Suns means twice the heat...
Why would they do it? 
For New Talos
Or because ""someone"" trapped in the ice of Antarctica wants out.
#fallsfire#parkfire#paradisefire#negativeprime #cloakedairships#globalwarmingisalie",260592591.0,https://www.instagram.com/p/C-C1K9vppQv/,"Silver Falls, Oregon",2024-07-30 10:55:00
"The same day the man accused of starting the Park Fire in Northern California made his first court appearance for reckless arson, the blaze grew yet again, reaching more than 373,000 acres. Now larger than the city of Los Angeles, @calfire says the Park Fire is so far the sixth-largest wildfire in California history.⁠
⁠
Get the latest updates on the fire at the link in our bio.

#chico #california #parkfire #wildfire",217855307.0,https://www.instagram.com/p/C-C-EAPRkjN/,"Chico, California",2024-07-30 12:12:42
#parkfire#tooclosetohome#thankyoufirefighters#calfire#heldtheridge #grateful#2024#california#norcal,754777987.0,https://www.instagram.com/p/C-DAunHpCG0/,"Tehama County, California",2024-07-30 12:35:59
"My heart is sinking as I watch the reports of the Park Fire that currently threatens Lassen Volcanic National Park. It is now the 6th largest fire in California's history. 

Lassen is like a combination of Yosemite and Yellowstone, but without the crowds and therefore more pristine and truly peaceful. When I first visited the park several years ago, I was surrounded by dense forests that encompassed a geothermal area reminiscent of Yellowstone. 

However, during my last visit I witnessed the devastating effects of the 2021 Dixie Fire that consumed over 73,000 acres on the east side of the park, and almost a million acres overall. Now the west side is being threatened by the Park Fire, and the Loomis Museum is at risk of destruction.

The museum contains the photographs taken by Benjamin Loomis in the early 1900's of the Lassen area, including the volcanic eruption in 1914. Those photos gained the national spotlight and were used in the campaign to establish the Lassen Volcanic National Park. 

One of his photos is on this plaque next to a several-ton boulder that was thrown out of the crater during the eruption. According to Loomis, it was still hot to the touch three days later.

The Park Fire is only 14% contained at the time of this writing. Let's hope that the fire will be extinguished soon so that this incredibly beautiful, very special park will be spared.

#parkfire
#loomismuseum 
#lassenvolcanicnationalpark",239592455.0,https://www.instagram.com/p/C-DDFykRuzP/,Lassen Volcanic National Park,2024-07-30 12:56:38
"Thank you to all the first responders & personnel that continue to keep our communities safe. We appreciate you today and every day.

Photo credits: borrowed from @calfire_butteco 

#parkfire #chico #upperpark #buttecounty #tehamacounty #plumascounty #firstrespondergratitude #thankful #firstresponderdiscount",217855307.0,https://www.instagram.com/p/C-DJT6VpovU/,"Chico, California",2024-07-30 13:50:59
"for @apnews | The #ParkFire #wildfire burns along Highways 32 and 36 near Forest Ranch, #California on Monday, July 29, 2024.",217855307.0,https://www.instagram.com/p/C-DQ6PQJCgH/,"Chico, California",2024-07-30 14:57:23
"You can’t buy Gas ,but you can get firehose for the #Parkfire along Highway 36.",282670449.0,https://www.instagram.com/p/C-DdPcqR5h1/,"Mineral, California",2024-07-30 16:45:09
"As neighbors, we understand the heartache and challenges that Park Fire victims are facing. From one Ridge to another, our hearts are with you. 

#RebuildParadise #CommunitySupport
#paradisestrong #ridgestrong #buttestrong #buttecountyrecovers #paradiserecovers #townofparadise #Paradise #Magalia #ParadiseCA #parkfire",240713838.0,https://www.instagram.com/p/C-DlPUENmRq/,"Paradise, California",2024-07-30 17:55:02
"Hooker Oak Park is currently under evacuation warning but is now open. Please remain aware of potential changes in fire and weather conditions, as there are still possible hazards from fire activity and fire equipment and personnel in the area. Follow @buttecountysheriff for the latest updates. Thank you and stay safe, everyone!  #ParkFire #HookerOakPark #ButteStrong",1680934835455297.0,https://www.instagram.com/p/C-DntdwSSSm/,Hooker Oak Park,2024-07-30 18:16:38
"Thanks, Australia, for letting us borrow this big beautiful beast! No, I don't like seeing any area on fire especially so close to home but I do appreciate and love all the hard work the firefighters and aerial firefighters have put in to help preserve homes and forests. May the Gods be with you!

#parkfire 
#northerncalifornia 
#fire 
#arson 
#firefighters
#NSWRFS",220390004.0,https://www.instagram.com/p/C-Dt0l3y7f5/,"Redding, California",2024-07-30 19:10:01
"#update #parkfire: Evacuation warnings have been lifted in the area of Chico and Forest Ranch, according to Cal Fire's Butte County officials. 

Zones: BUT-CSE-363, BUT-CSE-361, BUT-MA-283, BUT-FR-270.

Link in bio for latest fire info/evacuation updates.

: Cal Fire's Tehama Glenn Unit working structure protection during the Park Fire this week.

#parkfire #shastacounty #tehamacounty #plumascounty #buttecounty #parkfire2024 #northstate #norcal #northerncalifornia #californiawildfires #CAwildfires #evacuationwarnings #evacuationorders #evacuation #evacuations",754777987.0,https://www.instagram.com/p/C-DzUlBNGF3/,"Tehama County, California",2024-07-30 19:58:07
"We finally finished stocking the AMACO delivery.
 My home evacuation warning from the #parkfire was lifted, so I will have time to do the #glazeoftheday again soon. 

#amaco #amacovelvetunderglaze #amacoglazes #amacoceladon #amacopotterschoice #potterschoice #velvetunderglaze",616073726.0,https://www.instagram.com/p/C-D1uB5Sl07/,Chico Ceramics Center,2024-07-30 20:19:02
"Thank you to all who have been contributing to our Park Fire Tab! So far, $250 has been charged to it, and today we’re starting the week with $872 for any and all #parkfire evacuees, fire crews, volunteers, aid & shelter organization workers, and first responders. Shout out to everyone who has shared the post and spread the word! And thank you again to @stephaniekayfilms and Jeremy Sabelman for getting this tab started with us. ♥️

Starting tomorrow, regular updates on how much is on the tab can be found in our story and on our website - savoricecream.com",152450873604982.0,https://www.instagram.com/p/C-D2uMeS02l/,Savor Ice Cream,2024-07-30 20:27:48
"An arson-caused fire in Northern California has become the sixth-largest in state history as of July 29.

Read Full Article:
1️⃣ Go to our link in bio
2️⃣ Click on the same post
3️⃣ Enjoy our content

#TheEpochTimes #CaliforniaFires #ParkFire #Wildfire #Firefighters #Evacuation #EmergencyResponse #CalFire #CommunitySafety",255700994.0,https://www.instagram.com/p/C-D6lPjS_an/,California,2024-07-30 21:01:31
"Greater Good Charities Field Ops is on the ground in Chico, CA.  Working with our partners Butte Humane Society to provide emergency pet food for community distribution to assist the people and pets displaced by the Park fire. 

#AmplifyTheGood
#DisasterRelief
#ParkFire",2409743.0,https://www.instagram.com/p/C-D8ZZuBMxT/,Butte Humane Society,2024-07-30 21:17:23
Pretty cool tools for a pretty important job. #parkfire #skycrane #wildfire,660938644.0,https://www.instagram.com/p/C-D9HZtyCpg/,"Redbluff, California",2024-07-30 21:23:40
"Lots of CalFire trucks in town assisting with the Park Fire… THANK YOU all!!
#parkfire #calfire #calfirefirefighters",220390004.0,https://www.instagram.com/p/C-EAroLSFwf/,"Redding, California",2024-07-30 21:54:49
"We desire to see help to your business, and your community anyway possible!
 
National Chamber of Commerce Foundation has reached out to us (Red Bluff-Tehama Chamber of Commerce) with the National Disaster Help Desk. They activate to support disaster-impacted communities and their businesses, if needed in your recovery effort. They support (not supplant) existing systems and communications between chambers, businesses, non-profits, local/state/federal governments and fill gaps when needed. The Disaster Help Desk can be reached at 888-MY-BIZ-HELP (or 888-692-4943). 
 
#ParkFire #TehamaCounty",754777987.0,https://www.instagram.com/p/C-EA_h9ySb7/,"Tehama County, California",2024-07-30 21:57:33
"❤️PLEASE SHARE❤️ If you've been impacted by the #ParkFire and need cat or dog food, our Pet Food Pantry is here to help!  It's now open Monday-Friday from 9 AM to 5 PM at our Adoption Center. #CommunitySupport #PetFoodPantry #ButteStrong",2409743.0,https://www.instagram.com/p/C-ECsJoOkyj/,Butte Humane Society,2024-07-30 22:12:26
" URGENT ⁠
The Park Fire has exploded to over 383,000 acres, making it one of California's largest wildfires. Last night, Chico Animal Shelter urgently asked us to take in all their adoptable pets to free up space for displaced animals.⁠
Our team is in Chico, loading up these cats and dogs to bring them to safety. While our shelter is already at capacity, when facing disaster, we must support our animal welfare community and be ready to help those who need it most. We will provide updates once we have safely returned to the shelter with the animals.⁠
Thank you for your support as we assist those affected by this devastating fire. ❤️⁠
⁠
LINK IN BIO - To donate to the Park Fire Emergency Response⁠
Or head to: https://berkeleyhumane.org/donate/?form=park-fire⁠
⁠
#BerkeleyHumane #ParkFire #AnimalRescue #CommunitySupport⁠",400141347.0,https://www.instagram.com/p/C-ERTnvz54Y/,Chico Animal Shelter,2024-07-31 00:20:09
"Thank you to everyone at @unionfork for having us and to everyone that came out to party with us!

Next stop is Paradise where, thankfully, all the evacuation warnings have been lifted. We've been thinking about you all a lot.

@jens_place_bar , Saturday!

https://facebook.com/events/s/radio-relapse-at-jens-in-parad/489831650167156/?mibextid=Gg3lNB

#rrcoverband #radiorelapse #livemusic #paradiseca #parkfire #90s #coverband",654903141355269.0,https://www.instagram.com/p/C-EVX3fP-C2/,Jen's Place,2024-07-31 00:55:38
"⚠️Contingency, contingency and more contingency!⚠️ 

Look out for heavy equipment on the #ParkFire in the area of Shingletown & Viola. There are multiple resources working to create contingency line and thinning trees by removing the amount of fuel and opening the understory.

There is currently 28 miles completed of contingency. Through these efforts we are focusing on protecting the community of Shingletown and Viola. #ShastaStrong 
@shastacountysheriff @calfiretgu_tcfd @calfire_butteco @buttecountysheriff tehamasheriff",253513010.0,https://www.instagram.com/p/C-EXTnQJig9/,Tehama District Fairgrounds,2024-07-31 01:12:31
"I am glad our therapy dog teams have brought some smiles to the @buttecountysheriff over the last few days. We are so grateful for all our first responders working to keep our community safe. 

#parkfire #crisismanagement #buttestrong #buttecountysheriff #chicopolicedepartment #protectandserve #chicofire #chicoca #therapydogcommunityservice #ResoluteTherapyDogProgram #ResoluteTherapyDog #therapydog
@mika_the_best_therapy_dog 
@buttestrong",217855307.0,https://www.instagram.com/p/C-EhSB4N7wY/,"Chico, California",2024-07-31 02:39:41
"Park Fire evacuess & firefighters  

I invite you to escape reality for a moment, while you indulge in a complimentary, relaxing hair wash and extended scalp massage. This experience is catered to you! So spend this time how you'd like- whether that's with chit chat or in comfortable silence. As a local stylist, this is a unique way that I thought I could serve our community and provide to some, a moment of peace. 

A couple of things: 
-I am a stylist located in Chico
-Times are very limited. This service is currently only bookable for tomorrow 7/31 & Thursday 8/1
-Service duration will be 30-45 min (depending on hair length).
-A basic blow dry is included. A simple flat iron or curl style can be added at the time of booking for those that want it.
-All adult evacuees and firefighters are welcome to this service.
-This offer is for evacuess and firefighters only. I ask that if you are neither that you help get word to the right people that could really use this!
-Send me a DM for the link to book a complimentary service. 

More information about me and my business can be found at www.mystylistlailani.com",217855307.0,https://www.instagram.com/p/C-EhbYKJ7vy/,"Chico, California",2024-07-31 02:40:58
"Current status of the lake: Apocalyptic

These are all in-camera double exposures, created with a vision to evoke the emotions that are currently being felt. 

#parkfire",251341932.0,https://www.instagram.com/p/C-EiaaMxdUj/,Lake Almanor,2024-07-31 02:49:34
"Smoke from the Park fire taking over the clear skies of Chico. 

Caused by arson. 

386,764 acres burning, with only 18% contained, almost 7000 people fighting the fire, and 277 structures destroyed.

#parkfire #arson #fire #chico",217855307.0,https://www.instagram.com/p/C-Erp0Yx3GM/,"Chico, California",2024-07-31 04:10:19
"As the #ParkFire continues, we keep welcoming pets into our small animal evacuation shelter. Today we had 15 additional intakes!

Currently in our care are 30 cats, 9 dogs, 2 guinea pigs, and a tortoise!

#dogs #cats #northerncalifornia #tehamacounty #redbluff",2356614.0,https://www.instagram.com/p/C-EsTGZRG9D/,"Red Bluff, California",2024-07-31 04:15:57
"Another devastating fire has struck our community.  Condolences to everyone who has been displaced during this time. Thank you to everyone single first responder, the animal rescue volunteers , the firefighters from near & far. You truly are hero’s. ⛑️ One thing that stands out in times like this is the sense of community, the resources, the donations, the way this community supports one another is unmatched. 
•
•
•
•",217855307.0,https://www.instagram.com/p/C-Es445xPNl/,"Chico, California",2024-07-31 04:21:07
"Photo number one of my home. Lost forever. It will never look the same in my lifetime.

Please donate and keep sharing with news orgs and any companies who have abundant ability to donate. Every little amount helps. Or send me direct donation - contact me.

Link in bio
https://gofund.me/83c92594

#parkfire #childhoodhome #devastated #proof #crying",258873759.0,https://www.instagram.com/p/C-E6TZBR3Kc/,"Cohasset, California",2024-07-31 06:18:20
#parkfire #wildfire #forestfire #naturaldisasters #buttecounty #calfire #california #paradise #smoke #landscape #photography #likeforlikealways,240713838.0,https://www.instagram.com/p/C-E7hSNxu7X/,"Paradise, California",2024-07-31 06:28:58
"The Park Fire in Northern California once again grew to nearly 387,000 acres, making it the fifth-largest wildfire in California history. While Tuesday’s weather conditions helped reduce fire activity, @calfire says that warmer and drier weather are expected in the coming days and that “it is advised to be cautious during this time.”

Get the latest updates on this and other wildfires gripping North America at the link in our bio.

#parkfire #california #wildfire #fire #chico",217855307.0,https://www.instagram.com/p/C-FlDCpOLLc/,"Chico, California",2024-07-31 12:31:50
"Per Cal Fire, there is NO increased threat to Paradise from the  #ParkFire today. 

Air quality is very unhealthy today for the Town of Paradise due to winds shifting. Make sure to take the necessary actions to stay healthy today everyone!  Stay indoors if you can.",104348681440307.0,https://www.instagram.com/p/C-Fr9Ckpb0b/,Paradise Police Department,2024-07-31 13:32:11
"2024 has become an extremely challenging year for wildland fire suppression across the nation.  In addition to a large contingent of wildland firefighters currently ready for initial attack fires in the Flathead Valley area, we have 127 personnel helping with large fire suppression in other locations.  Here’s where they are currently located! 

#millerpeakfire #missoulamontana #cskt #polson #swawillafire #grandcoulee #spokane #retreatfire #yakima #ellensburg #parkfire #chico #wildlandfirefighters #wildland_fire #fireseason2024 #wildlandfirefighterfoundation #flatheadwff #flatheadvalley #kalispell #whitefish #columbiafallsmt #glaciernationalparkmontana #skiwhitefish",339686901.0,https://www.instagram.com/p/C-F3S51P5r8/,Flathead County,2024-07-31 15:11:17
"As part of the #ParkFire response, CVET is working closely with Butte County, California Animal Services, North Valley Animal Disaster Group (@nvadg_chico), California Animal Welfare Association (@calanimals), and the American Society for the Prevention of Cruelty to Animals (@aspca).

Additionally, we are fortunate to have been joined by trained CVET responders from CalCARTs, NapaCARTs, Sacramento Zoo (@sacramentozoo), and UC Davis School of Veterinary Medicine (@ucdavisvetmed).

#teamwork #teamworkmakesthedreamwork #wildfireresponse #wildfire #emergencyvet #veterinarians #veterinarymedicine #animalwelfare",415895016.0,https://www.instagram.com/p/C-F-GXMPoyK/,Butte County,2024-07-31 16:10:44
"#ParkFire Update 

7/31/24 UPDATE 8:00 AM 
In Shasta County, the zones under current Evacuation ORDERS or WARNINGS remain unchanged overnight and can be found at 

https://protect.genasys.com/search

#parkfire #reddingbuzz #shastalakecity #genasys",343405163.0,https://www.instagram.com/p/C-GATozNxEE/,Shasta County,2024-07-31 16:30:02
"A California man faces life in prison after being charged with arson for allegedly starting the Park fire, one of the largest in California's history.

Read Full Article:
1️⃣ Go to our link in bio
2️⃣ Click on the same post
3️⃣ Enjoy our content

#TheEpochTimes #CaliforniaFires #ArsonCharges #ParkFire #WildfireCrisis #PublicSafety",255700994.0,https://www.instagram.com/p/C-GDJdOP8jW/,California,2024-07-31 16:54:51
"Paradise this morning. Park Fire smoke is sitting low on the mountain today. 

I can't speak for all of the Campfire survivors but for me the feeling I get in my body when I smell smoke is instantaneous fear. It sparks a deep seeded intensely strong panic the wells up in my throat. I get a little more on edge and have a hard time relaxing and sleeping. Worse of all it brings with it memories of the Campfire. 

I will never forget that day. Running for our lives, the utter devastation, and loss of life and our community. The aftermath of being homeless, having nothing, losing Bear and all the tragedy that came along with it.

 I struggle on days like this. I'm sure I'm not the only one. 

This is why it is so important that we have compassion with eathother. You never know what people are going through. Give hugs where hugs are needed. 

Huge thanks to everyone at #calfire for everything you do and have done to keep us all safe. You are all amazing and deserve to be honored like the selfless heros you are! 

Sending prayers to all the survivors of the #parkfire. Our thoughts and prayees are with you. 

Hugs to all my friends who are feeling this today. The smoke will clear and better days are ahead. ",240713838.0,https://www.instagram.com/p/C-GDxADPzsO/,"Paradise, California",2024-07-31 17:00:15
"CLIMATE EMERGENCY DAY:
The climate clock folks @climateclock.world invited our San Francisco Projection Dept. (SFPD)collective to project in the Bay Area on the global Climate Emergency Day of action--as North America faced unprecedented climate-charged heatwaves and wildfires. We said yes. Julie and I projected just after sunset by the Golden Gate Bridge, as the fog poured in from the Pacific Ocean. 

July 21, 2024 was declared Earth’s hottest day since records began. The next day the record was broken again--which also happens to be #ClimateEmergencyDay.

On July 22 2024, the Climate Clock ticks below five years, a key milestone for humanity that will spark a wave of synchronised actions in over 2 dozen countries, demanding an end to fossil fuels, and pushing leaders to #ActInTime to accelerate real climate solutions. On this day, we will officially have 4 YEARS to dramatically reduce fossil fuel emissions to stay below 1.5C degrees warming. 

CLIMATE FIRES: I'm trying to follow friends dealing with evacuations and toxic smoke around the Park Fire in Northern California. AP News writes, ""Communities elsewhere in the U.S. West and Canada are under siege from fast-moving flames. More than 110 active fires covering 2,800 square miles (July 28) were burning in the U.S. on Friday, according to the National Interagency Fire Center. “Amped up” is how Jennifer Marlon, a research scientist at Yale’s School of the Environment, described the recent fires. Marlon said, “The big message is that seeing extreme wildfires is just part of a series of unnatural disasters that we are going to continue seeing because of climate change,” she said.""

Climate chaos and climate justice solutions are woven into our other crisis--war/occupation, poverty/inequality, and ecological crisis. A global movement of fossil fuel resistance and climate solutions is actually doing what needs to be done, but needs all of us to throw down to scale up bigger and faster. 

The clock is ticking. 

#ClimateEmergency 
#EndFossilFuels 
 #ClimateClock 
#heatwave 
#parkfire",216369153.0,https://www.instagram.com/p/C-GJra3vaco/,Golden Gate Bridge,2024-07-31 17:51:55
"Here is our wonderful Chico team assisting at a Park Fire evacuation site! 

They passed out water, provided referrals to resources, and were on the lookout for Veterans displaced by the fire.

The Park Fire is currently the 6th largest fire in California history. Our teams in Chico and Redding are working hard to assist wherever possible! 

Stay tuned for more updates!

#CommunitySupport #ParkFire #ChicoCounty #TehamaCounty #California #Chico #Tehama #Redding #VeteranServices",217855307.0,https://www.instagram.com/p/C-GK2e0xRCp/,"Chico, California",2024-07-31 18:02:13
"It’s strange how mesmerizing it is to watch such destruction.
-
The Park Fire started July 24th and has consumed 389,791 acres. Fire fighters from across the state have been working night and day to get the fire contained and to that we are all very grateful. Our prayers go out to all of those that lost their homes to this fire.
-
#photography #photographer #wildfire #californiawildfires #forestfire #parkfire #parkfire2024 #landscapephotography #wildfirephotography",217855307.0,https://www.instagram.com/p/C-GN9d_yQNn/,"Chico, California",2024-07-31 18:29:20
"Looking for a place to work or some respite/quiet time to focus? We’re happy to offer $5 day passes (normally a $25 cost) to any evacuees, first responders, or any people or businesses affected by the #ParkFire.

Just pop into the Workplace through double doors at the back of the @stoblecoffee cafe and check in with our team at the front desk. Day passes are valid/able to be used Monday-Friday between 8am-4pm and will be discounted to $5 per person, per day through the end of next week—Friday, August 9th.

If your business is looking specifically for conference room or more private space, give us a call at (530) 513-5553 to discuss those options available for Park Fire relief. We hope everyone is staying safe and continue to be grateful for all of the hard work all first responders are continuously putting in to keep our community safe. ",746815352378660.0,https://www.instagram.com/p/C-GRwakyIEF/,Downtown Chico,2024-07-31 19:02:30
"The Park fire, the largest active blaze in the United States, continues to spread in Northern California, fueled by dry grass, timber, and steep terrain.

1️⃣ Go to our link in bio
2️⃣ Click on the same post
3️⃣ Enjoy our content

#TheEpochTimes #CaliforniaFire #ParkFire #Wildfire #FireSafety #CalFire #Evacuation #Firefighters #CommunityAlert",255700994.0,https://www.instagram.com/p/C-GbQjSzGht/,California,2024-07-31 20:25:32
Time to make some new line and let the ole D8 eat #parkfire #wildfire #calfire #d8t #dozer #caterpillar #peterbilt #lowbed  #heavyhaul #murrytrailers,257161857.0,https://www.instagram.com/p/C-Gb8A8STiT/,"Butte Meadows, California",2024-07-31 20:31:28
"#VCFD Strike Team 1581A is providing mutual aid to communities affected by the #Parkfire near Chico, CA. Currently at 389,791 Acres, the Park Fire is the largest fire impacting California. 

These deployments often take us away from our families and this morning, our crews celebrated Battalion Chief Mark Seastrom’s birthday. We extend our warmest birthday wishes to Chief Seastrom and express our gratitude to him and all our firefighters for their unwavering commitment and sacrifice.

#VCFD #venturacountyfire #venturacounty #firefighter #brushfire #wildlandfire",217855307.0,https://www.instagram.com/p/C-Gda4gSROs/,"Chico, California",2024-07-31 20:44:26
"The Pedro Fire began yesterday, finishing the day at nearly 1000 acres. Last night provided cooler weather and high visibility, so we went up to check on a friend’s property and watch the fire. Though most of the air ops were finished for the night, we were able to observe a S70 Firehawk perform drops from the lake for an hour. Winds did start picking up towards midnight and early morning. Overnight the fire jumped to south of Lake McClure, doubling to ~ 2700 acres.
.
.
.
#parkfire#pedrofire#calfire @calfire",812359754.0,https://www.instagram.com/p/C-GfJfwScC9/,Don Pedro Lake,2024-07-31 20:59:32
#collinslake #parkfire #smokyhorizon  #camping #lakeview #beautifumothernature #bluewater,17633775.0,https://www.instagram.com/p/C-GgGmgSxzZ/,Collins Lake,2024-07-31 21:07:52
#ParkFire @tomtoms_islandstyle,254211900.0,https://www.instagram.com/p/C-Gh7MTydSg/,Chico Women's Club,2024-07-31 21:23:47
#stillwater #collinslakeca #parkfire #smokeovermountains #camping#photography #love,17633775.0,https://www.instagram.com/p/C-GiCrpSkGx/,Collins Lake,2024-07-31 21:24:49
"Our hearts go out to all those affected by the wildfires in California right now. We are grateful for all the first responders including @cvetucdavis who have been deployed to help. We are here if you need us for any help, advice or medical care of your four-legged friends and family ♥️

: @cvetucdavis

#equine #equineveterinarymedicine #equinemed #equinemedicine #veterinarymedicine #horse #horsesofinstagram #horseveterinarian #horsevet #veterinarian #vet #internalmedicine #equineinternalmedicine #calfire #parkfire",213915057.0,https://www.instagram.com/p/C-GuDZNyRA0/,UC Davis School of Veterinary Medicine,2024-07-31 23:09:46
"People do dangerous things, things that start wildfires. Mowing the lawn on a hot summer day. Driving cars with flat tires. Setting off smoke bombs at gender reveal parties. Learn more on how people in California have caused thousands of wildfires last year, according to a new report, in the link in our bio.",255700994.0,https://www.instagram.com/p/C-Gu3TaNSF2/,California,2024-07-31 23:16:54
EM Therapy Massage is offering a 20% discount on massage services to all the first responders and evacuees of the #parkfire .  530-638-2032,108970095443773.0,https://www.instagram.com/p/C-Gv__fSuvp/,EM Therapy Massage,2024-07-31 23:26:47
"#ParkFire update: CVET veterinary professionals are working around the clock at our two primary care facilities – one for small animals (dogs, cats, and exotics) at Del Oro shelter and one for large animals (equines, large and small ruminants, and swine) at Camelot Equestrian Park.

To date, 31 small animals have been assessed by CVET veterinary professionals, with 17 being treated. Similarly, 24 large animals have been assessed and 14 treated.
 
#disasterresponse #wildfireresponse #wildfire #emergencyvet #veterinarymedicine #CaliforniaVeterinaryEmergencyTeam #CVET",415895016.0,https://www.instagram.com/p/C-G27Zvv-KK/,Butte County,2024-08-01 00:27:19
"Furthering my vision with this double exposure experiment to create a scene that replicates the waves of emotion that are currently at the forefront of thought. This was an iPhone image and a telephoto image of the sun put together, over hole 15 at Bailey Creek Golf Course. 

#parkfire",251341932.0,https://www.instagram.com/p/C-G3VAIyd2d/,Lake Almanor,2024-08-01 00:30:49
"The Park Fire in California has destroyed nearly 400,000 acres, sending people fleeing. Some puppies were left behind during the chaos but are now ready to find new homes.

The full story is at the #linkinbio.

#California #ParkFire #WBRC #Rescue #Puppies",217855307.0,https://www.instagram.com/p/C-HCV1jpkkU/,"Chico, California",2024-08-01 02:07:09
A firefighter drives away from approaching flames at the #parkfire #2024fireseason #reuters #onassignment #wildfire,258873759.0,https://www.instagram.com/p/C-HI3ybJDgk/,"Cohasset, California",2024-08-01 03:04:07
#firefighters watch for spot fires during the #parkfire #reuters  #silhouette,406020766.0,https://www.instagram.com/p/C-HJIs_Jpzn/,"Paynes Creek, California",2024-08-01 03:06:25
A #firefighter approaches a burning structure during the #parkfire #fireseason2024 #reuters #onassignment #cohasset,258873759.0,https://www.instagram.com/p/C-HJaG1JorK/,"Cohasset, California",2024-08-01 03:08:48
"Managed to get to the Pacific coast today...Half Moon Bay. A fortunate occasion and suggestion from my sister we visited. Had lunch, took a walk, and even let the puppy-girls get their paws wet. Admittedly, as a native Arizonan and inlander, I'm not a big fan of the ocean, but have always appreciated the diverse terrain, vegetation, beaches, and weather the coast offers. Good day! 

On the road to Reno tomorrow to visit friends. Unfortunately, his hands are way full in dealing with the #parkfire right now. 
#halfmoonbay",213762097.0,https://www.instagram.com/p/C-HbAf8xLFj/,"Half Moon Bay, California",2024-08-01 05:42:35
"~°••°~

@greenpeace posting about Northern California  Thank you✌

The #ParkFire is now the fifth largest in recorded #California history. 

Images of the destruction are heartbreaking 

All around the world, devastating fires are made worse by extreme heat , which is being fueled by big oil corporations ⛽️

Big oil has known for decades that its profits endanger us all. 

Polluters leave it to everyday people to pick up the bill while paying NOTHING for the damages they cause 

Repost: @greenpeaceSlàinte
Check the link in @greenpeace's bio to take action ✍️

David McNew / Greenpeace

#707 #ParkFire  #norcal  #horrifying  #tragedy  #arson  #greenpeace ♻️☮️ #thankyou 

~••~",576453896.0,https://www.instagram.com/p/C-HdRQtgUCD/,Northern California,2024-08-01 06:02:21
"Resources for Park Fire evacuees

#ParkFire #TehamaCounty",754777987.0,https://www.instagram.com/p/C-HhsxKRwcx/,"Tehama County, California",2024-08-01 06:41:04
Yuck   #ParkFire,1659309.0,https://www.instagram.com/p/C-IUrW_sAWU/,"Susanville, California",2024-08-01 14:06:31
"The smoke from the wildfires moved into Lake Tahoe basin yesterday filling the sky with shades of red as the sun set. While the colors were a vibrant show, it was a grim reminder of what is happening close by. 

The Park fire ( Butte, Plumas, Shasta, Tehama county) continues to burn heavily and is only 18% contained at this time. It has grown to be 392,480 acres (611 square miles) making it one of Californias largest fires in history. 

My heart go out to all the residents of these counties. We know this area is not only beautiful, but it’s home. 

We are so thankful for the constant effort by firefighters and other service members to contain not only this fire, but many burning around the area as well. Your courage is unparalleled. ❤️

Fire season is a strange season. We are hoping this is the peak of it. 

#laketahoe #wildfires #california #parkfire #staylocaltahoe #bayarea #sunset",104627851724759.0,https://www.instagram.com/p/C-IcqPOPLmV/,Lake Tahoe,2024-08-01 15:16:16
Join us next Saturday august 10th for a transformational sacred breathwork ceremony❤️ breathwork can be a great modality in helping release and calling in new energy let us breathe together and build strength in this community that has been so heavily effected by the #parkfire if you or anyone you know has been directly effected please reach out and I will reserve you a space free of charge.,217855307.0,https://www.instagram.com/p/C-IhtQCvlAu/,"Chico, California",2024-08-01 16:00:22
The #ParkFire is now the 5th largest wildfire in California history.,433949601.0,https://www.instagram.com/p/C-IjrrEvlut/,Northern California,2024-08-01 16:17:38
"The recent Northern California fire, now the Park fire, has quickly become California’s fifth largest on record. Cal Fire reports that seven of the 10 largest wildfires in the state's history have occurred in the past five years.

Read Full Article:
1️⃣ Go to our link in bio
2️⃣ Click on the same post
3️⃣ Enjoy our content

#TheEpochTimes #CaliforniaWildfires #ParkFire #FireSeason #CalFire #WildfireUpdate",255700994.0,https://www.instagram.com/p/C-IofH8PXRm/,California,2024-08-01 16:59:36
"Last week our area was hit hard by the Park Fire and it's now 391,200 acres. Our shop was very close to the start of the fire and had employees who were evacuated. Because of the efforts of the firefighters, no employee lost their homes. Thanks so much to all who were involved in fighting this fire.
#parkfire #buttecountystrong #firstresponders #chicocalifornia",217855307.0,https://www.instagram.com/p/C-IpwedPAdC/,"Chico, California",2024-08-01 17:10:43
I just want this horrible nightmare to be over so we can all heal. #parkfire #chico #fire #prayforcalifornia #nightmare,239653629.0,https://www.instagram.com/p/C-IufovPtoj/,"Upper Park, Bidwell Park",2024-08-01 17:52:06
"Today's adventures helping the evacuees of the #ParkFire

I've had multiple requests for:
bath towels, 
men, and women's clothes:XL
(not a ton of clothing)

Extra large wire crates 
Milk Bones - all sizes
Dog toys to keep them busy

Please contact me by cell phone or you can drop off at our CRBR office 19690 North Hirsch Court Anderson. 

Thank you!!

#crbr #crbrredding #communitysupport",111103667023963.0,https://www.instagram.com/p/C-Iv2_-tU-2/,"CRBR Property Damage Services, Redding",2024-08-01 18:04:02
